Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2007","2007","7021","Annual value","USD","1204.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","667","Tea","2007","2007","7021","Annual value","USD","517.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2008","2008","7021","Annual value","USD","1456.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2008","2008","7021","Annual value","USD","1414.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","667","Tea","2008","2008","7021","Annual value","USD","515.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2009","2009","7021","Annual value","USD","1588.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2009","2009","7021","Annual value","USD","1348.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","667","Tea","2009","2009","7021","Annual value","USD","574.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2010","2010","7021","Annual value","USD","2079.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2010","2010","7021","Annual value","USD","1536.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","667","Tea","2010","2010","7021","Annual value","USD","656.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2011","2011","7021","Annual value","USD","2195.9","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2011","2011","7021","Annual value","USD","1786.9","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2012","2012","7021","Annual value","USD","1949.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2012","2012","7021","Annual value","USD","1747.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2013","2013","7021","Annual value","USD","1822.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2013","2013","7021","Annual value","USD","1582","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2014","2014","7021","Annual value","USD","1966.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2014","2014","7021","Annual value","USD","1475.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2015","2015","7021","Annual value","USD","1742.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2015","2015","7021","Annual value","USD","1429.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2016","2016","7021","Annual value","USD","1868.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2016","2016","7021","Annual value","USD","1488.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2017","2017","7021","Annual value","USD","1604.9","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2017","2017","7021","Annual value","USD","1853.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","1507.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2018","2018","7021","Annual value","USD","1783.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2019","2019","7021","Annual value","USD","1329.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","656","Coffee, green","2019","2019","7021","Annual value","USD","1528.2","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1991","1991","7021","Annual value","SLC","320000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1992","1992","7021","Annual value","SLC","385000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1993","1993","7021","Annual value","SLC","500000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1994","1994","7021","Annual value","SLC","570000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1996","1996","7021","Annual value","SLC","180000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1997","1997","7021","Annual value","SLC","210100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1998","1998","7021","Annual value","SLC","207800","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1998","1998","7021","Annual value","SLC","760000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","1999","1999","7021","Annual value","SLC","366000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","1999","1999","7021","Annual value","SLC","950000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2000","2000","7021","Annual value","SLC","410500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2000","2000","7021","Annual value","SLC","1248500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2001","2001","7021","Annual value","SLC","412000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2001","2001","7021","Annual value","SLC","1359500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","SLC","581500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2002","2002","7021","Annual value","SLC","1515100","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","SLC","663000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2003","2003","7021","Annual value","SLC","1533200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2004","2004","7021","Annual value","SLC","683500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2004","2004","7021","Annual value","SLC","882400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2005","2005","7021","Annual value","SLC","1068400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2005","2005","7021","Annual value","SLC","1799700","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2006","2006","7021","Annual value","SLC","1099560","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2006","2006","7021","Annual value","SLC","2130000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2007","2007","7021","Annual value","SLC","1245300","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2007","2007","7021","Annual value","SLC","2189900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2008","2008","7021","Annual value","SLC","1365500","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2008","2008","7021","Annual value","SLC","2692000","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2009","2009","7021","Annual value","SLC","1580470","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2009","2009","7021","Annual value","SLC","3233270","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2010","2010","7021","Annual value","SLC","1313050","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2010","2010","7021","Annual value","SLC","3172950","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2011","2011","7021","Annual value","SLC","2170610","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2011","2011","7021","Annual value","SLC","3859690","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2012","2012","7021","Annual value","SLC","3228400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2012","2012","7021","Annual value","SLC","4265290","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2013","2013","7021","Annual value","SLC","5455600","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2013","2013","7021","Annual value","SLC","8760400","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2014","2014","7021","Annual value","SLC","3843600","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2014","2014","7021","Annual value","SLC","14211200","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2015","2015","7021","Annual value","SLC","5658900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2015","2015","7021","Annual value","SLC","17484900","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","SLC","5525800","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","667","Tea","2016","2016","7021","Annual value","SLC","15813800","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5531","Producer Price (SLC/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","SLC","4936290","","Official data"
